Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
2025-08-19 18:50:00,827.35,828.3,826.0,828.3,1299.759,1755629699999.0,1075034.31557,7285.0,478.153,395437.2968,0.0
2025-08-19 18:55:00,828.29,828.95,827.41,827.6,328.451,1755629999999.0,271939.77782,2848.0,113.932,94350.25841,0.0
2025-08-19 19:00:00,827.6,827.76,825.01,825.23,1758.416,1755630299999.0,1451666.5898,6690.0,565.759,467217.01776,0.0
2025-08-19 19:05:00,825.24,826.49,825.04,826.23,858.004,1755630599999.0,708484.94786,6219.0,533.593,440596.19317,0.0
2025-08-19 19:10:00,826.23,826.33,825.51,826.05,364.283,1755630899999.0,300854.07602,4057.0,219.221,181053.99002,0.0
2025-08-19 19:15:00,826.04,828.25,825.36,828.25,706.248,1755631199999.0,583495.90129,5009.0,475.08,392489.93438,0.0
2025-08-19 19:20:00,828.24,831.29,828.24,831.28,419.307,1755631499999.0,348015.5229,4549.0,232.066,192584.44586,0.0
2025-08-19 19:25:00,831.29,832.94,831.29,832.17,1289.581,1755631799999.0,1073215.86263,5582.0,824.681,686309.2402,0.0
2025-08-19 19:30:00,832.17,832.63,831.44,832.62,288.3,1755632099999.0,239878.44204,3151.0,169.514,141048.69758,0.0
2025-08-19 19:35:00,832.62,833.61,832.57,833.01,202.244,1755632399999.0,168519.43566,1754.0,116.689,97224.09762,0.0
2025-08-19 19:40:00,833.01,833.78,832.56,833.78,585.022,1755632699999.0,487405.13481,2741.0,336.615,280466.78719,0.0
2025-08-19 19:45:00,833.78,835.23,833.42,834.54,1089.316,1755632999999.0,909176.23242,5104.0,389.604,325144.31175,0.0
2025-08-19 19:50:00,834.55,834.55,833.0,833.31,554.386,1755633299999.0,462324.60036,4784.0,221.968,185065.73525,0.0
2025-08-19 19:55:00,833.31,834.91,832.2,832.88,460.445,1755633599999.0,383824.46434,6193.0,206.768,172371.73067,0.0
2025-08-19 20:00:00,832.89,833.5,832.4,833.02,476.631,1755633899999.0,396973.08761,3923.0,160.333,133548.69224,0.0
2025-08-19 20:05:00,833.01,833.02,831.0,831.07,450.527,1755634199999.0,374860.08941,4171.0,142.554,118624.76194,0.0
2025-08-19 20:10:00,831.07,831.37,829.48,829.85,418.783,1755634499999.0,347833.11427,3631.0,87.434,72605.97068,0.0
2025-08-19 20:15:00,829.85,831.32,829.52,831.2,429.641,1755634799999.0,356770.2999,3258.0,326.924,271469.94901,0.0
2025-08-19 20:20:00,831.19,831.74,830.28,830.72,703.231,1755635099999.0,584556.81048,3375.0,96.461,80173.27202,0.0
2025-08-19 20:25:00,830.72,832.4,830.5,830.9,186.246,1755635399999.0,154855.81681,2783.0,72.389,60189.73581,0.0
2025-08-19 20:30:00,830.9,832.99,830.9,832.6,212.287,1755635699999.0,176654.66896,3123.0,126.47,105240.91591,0.0
2025-08-19 20:35:00,832.59,833.48,832.2,833.02,191.333,1755635999999.0,159363.3395,2523.0,124.899,104031.26489,0.0
2025-08-19 20:40:00,833.02,833.6,833.0,833.29,195.669,1755636299999.0,163053.82007,1965.0,41.004,34166.5726,0.0
2025-08-19 20:45:00,833.3,835.46,833.3,835.24,357.404,1755636599999.0,298337.97244,1898.0,268.973,224499.97293,0.0
2025-08-19 20:50:00,835.24,836.38,834.05,836.38,473.177,1755636899999.0,395146.08859,2998.0,250.509,209287.7215,0.0
2025-08-19 20:55:00,836.37,836.37,835.39,835.62,253.862,1755637199999.0,212251.14612,2466.0,99.99,83593.48171,0.0
2025-08-19 21:00:00,835.63,835.8,835.1,835.8,194.535,1755637499999.0,162509.57526,1521.0,122.996,102743.11969,0.0
2025-08-19 21:05:00,835.8,836.46,835.36,835.37,331.798,1755637799999.0,277425.9999,1954.0,183.301,153280.31656,0.0
2025-08-19 21:10:00,835.37,837.11,835.37,836.93,710.489,1755638099999.0,594474.32264,2141.0,560.848,469292.44991,0.0
2025-08-19 21:15:00,836.92,836.95,835.15,835.15,527.438,1755638399999.0,440920.28004,3639.0,230.059,192314.91595,0.0
2025-08-19 21:20:00,835.15,835.56,834.44,834.99,383.496,1755638699999.0,320214.79065,3019.0,193.137,161267.19211,0.0
2025-08-19 21:25:00,835.0,835.95,834.51,835.73,219.877,1755638999999.0,183658.65158,1928.0,108.705,90794.00953,0.0
2025-08-19 21:30:00,835.73,835.8,835.33,835.63,349.124,1755639299999.0,291736.44303,1979.0,162.084,135439.27354,0.0
2025-08-19 21:35:00,835.64,837.1,835.64,836.59,516.068,1755639599999.0,431808.90822,2781.0,278.202,232775.52899,0.0
2025-08-19 21:40:00,836.58,836.99,836.24,836.75,300.909,1755639899999.0,251761.61627,1873.0,118.16,98860.73963,0.0
2025-08-19 21:45:00,836.74,836.9,836.41,836.62,123.182,1755640199999.0,103064.52359,1184.0,40.514,33894.15017,0.0
2025-08-19 21:50:00,836.62,836.69,836.13,836.69,109.881,1755640499999.0,91904.36761,1093.0,34.047,28476.58233,0.0
2025-08-19 21:55:00,836.7,836.79,836.3,836.79,98.391,1755640799999.0,82312.50818,1334.0,31.422,26285.21776,0.0
2025-08-19 22:00:00,836.8,836.82,834.53,836.11,664.592,1755641099999.0,555459.06284,5426.0,257.293,215044.96818,0.0
2025-08-19 22:05:00,836.12,836.26,834.6,836.26,496.741,1755641399999.0,415102.77321,3733.0,167.007,139545.31987,0.0
2025-08-19 22:10:00,836.26,836.5,834.7,835.11,278.941,1755641699999.0,233081.53176,3302.0,111.348,93024.33364,0.0
2025-08-19 22:15:00,835.11,835.58,833.5,833.51,206.899,1755641999999.0,172680.84636,2972.0,73.435,61304.49836,0.0
2025-08-19 22:20:00,833.5,835.1,833.25,835.07,378.094,1755642299999.0,315461.38506,2536.0,191.466,159707.96976,0.0
2025-08-19 22:25:00,835.09,835.1,834.1,834.42,349.077,1755642599999.0,291363.35513,1524.0,225.228,188000.46349,0.0
2025-08-19 22:30:00,834.42,835.3,834.4,835.25,152.12,1755642899999.0,127012.24625,1347.0,76.334,63733.52707,0.0
2025-08-19 22:35:00,835.29,835.3,833.98,834.02,193.041,1755643199999.0,161097.7593,1841.0,99.597,83110.82825,0.0
2025-08-19 22:40:00,834.03,834.89,833.51,834.8,123.244,1755643499999.0,102820.75793,1706.0,69.135,57678.19802,0.0
2025-08-19 22:45:00,834.79,834.79,833.37,833.9,338.922,1755643799999.0,282748.55047,2298.0,162.301,135394.50853,0.0
2025-08-19 22:50:00,833.9,835.0,833.72,834.78,97.837,1755644099999.0,81640.8122,1594.0,60.584,50550.57364,0.0
2025-08-19 22:55:00,834.77,835.76,834.7,835.21,421.408,1755644399999.0,351996.28981,1981.0,323.178,269952.32787,0.0
2025-08-19 23:00:00,835.21,835.21,833.4,833.65,434.262,1755644699999.0,362502.83429,1712.0,172.896,144331.35275,0.0
2025-08-19 23:05:00,833.65,833.7,832.48,832.49,1271.573,1755644999999.0,1059212.05719,2249.0,655.865,546337.57937,0.0
2025-08-19 23:10:00,832.49,832.68,831.64,832.08,375.62,1755645299999.0,312562.86446,2399.0,193.942,161388.52739,0.0
2025-08-19 23:15:00,832.09,832.6,830.88,831.11,549.328,1755645599999.0,456980.305,3173.0,330.898,275334.67376,0.0
2025-08-19 23:20:00,831.1,832.78,829.95,830.25,697.465,1755645899999.0,579856.90333,3533.0,206.524,171673.88338,0.0
2025-08-19 23:25:00,830.25,831.19,829.4,829.78,426.731,1755646199999.0,354223.33655,2802.0,146.885,121924.72798,0.0
2025-08-19 23:30:00,829.78,830.38,828.12,829.49,904.702,1755646499999.0,750014.95097,4365.0,534.523,443140.44391,0.0
2025-08-19 23:35:00,829.49,829.69,826.0,826.01,1317.643,1755646799999.0,1090122.07177,7466.0,290.722,240527.27764,0.0
2025-08-19 23:40:00,826.01,826.45,824.58,826.45,3543.3,1755647099999.0,2925357.30178,6110.0,2176.372,1797219.31375,0.0
2025-08-19 23:45:00,826.44,826.61,823.0,823.75,2061.302,1755647399999.0,1698885.85401,8039.0,550.502,453680.58857,0.0
2025-08-19 23:50:00,823.75,824.6,823.0,824.0,1453.441,1755647699999.0,1196860.71504,4636.0,600.565,494624.09311,0.0
2025-08-19 23:55:00,824.01,824.66,823.01,824.11,617.537,1755647999999.0,508676.69298,2505.0,323.471,266429.2291,0.0
2025-08-20 00:00:00,824.1,827.43,823.6,827.35,1005.833,1755648299999.0,829965.88797,4891.0,476.18,393033.03926,0.0
2025-08-20 00:05:00,827.35,828.85,827.19,828.4,405.355,1755648599999.0,335769.43773,3984.0,222.763,184501.04029,0.0
2025-08-20 00:10:00,828.4,828.9,827.2,827.54,470.72,1755648899999.0,389794.29774,4054.0,210.562,174354.67101,0.0
2025-08-20 00:15:00,827.54,829.55,827.53,827.96,398.95,1755649199999.0,330646.88919,3736.0,265.318,219904.12995,0.0
2025-08-20 00:20:00,827.97,828.49,824.6,824.85,1187.879,1755649499999.0,981779.2798,4548.0,532.733,440113.07065,0.0
2025-08-20 00:25:00,824.85,825.05,823.8,824.47,974.165,1755649799999.0,803044.69671,6081.0,482.157,397459.81767,0.0
2025-08-20 00:30:00,824.48,825.66,823.91,824.0,1480.815,1755650099999.0,1221033.19331,5679.0,880.991,726455.44723,0.0
2025-08-20 00:35:00,824.01,826.91,824.01,826.91,707.828,1755650399999.0,584186.23556,5008.0,471.9,389409.60553,0.0
2025-08-20 00:40:00,826.91,827.95,826.7,827.79,486.134,1755650699999.0,402192.86173,3598.0,294.109,243324.69636,0.0
2025-08-20 00:45:00,827.79,828.04,826.4,826.77,418.727,1755650999999.0,346488.31205,3145.0,160.141,132517.26391,0.0
2025-08-20 00:50:00,826.77,827.4,826.2,826.72,333.753,1755651299999.0,275984.13341,2984.0,165.856,137157.00318,0.0
2025-08-20 00:55:00,826.73,827.0,825.3,825.45,656.562,1755651599999.0,542568.76162,2034.0,149.335,123407.11041,0.0
2025-08-20 01:00:00,825.45,827.66,825.21,827.28,506.929,1755651899999.0,419104.18835,3886.0,233.688,193219.2074,0.0
2025-08-20 01:05:00,827.28,828.0,825.3,825.41,405.335,1755652199999.0,335283.96567,5094.0,180.282,149135.54721,0.0
2025-08-20 01:10:00,825.41,825.47,823.53,824.48,948.668,1755652499999.0,781923.10466,7032.0,428.533,353205.09304,0.0
2025-08-20 01:15:00,824.47,824.7,823.12,824.49,330.372,1755652799999.0,272174.85372,4599.0,136.125,112148.94413,0.0
2025-08-20 01:20:00,824.49,827.0,824.49,824.93,373.449,1755653099999.0,308426.92632,4822.0,154.129,127278.48643,0.0
2025-08-20 01:25:00,824.94,825.17,823.6,823.96,669.384,1755653399999.0,551683.85769,3782.0,283.804,233898.48395,0.0
2025-08-20 01:30:00,823.96,824.47,820.2,821.31,3607.754,1755653699999.0,2963909.79804,13250.0,1544.5,1268469.88305,0.0
2025-08-20 01:35:00,821.34,822.0,818.57,819.43,3524.903,1755653999999.0,2890098.32641,12656.0,1321.355,1083386.41409,0.0
2025-08-20 01:40:00,819.43,820.0,818.92,819.53,668.436,1755654299999.0,547779.36658,5404.0,235.578,193043.80024,0.0
2025-08-20 01:45:00,819.54,823.64,819.54,823.46,1461.913,1755654599999.0,1200376.06679,5481.0,952.423,781958.22357,0.0
2025-08-20 01:50:00,823.46,826.1,823.38,825.65,848.674,1755654899999.0,700371.91304,5190.0,427.606,352812.97663,0.0
2025-08-20 01:55:00,825.64,831.0,825.36,828.4,10559.367,1755655199999.0,8759945.65119,17817.0,7045.58,5844514.92167,0.0
2025-08-20 02:00:00,828.4,828.62,826.72,826.91,623.132,1755655499999.0,515587.79796,4763.0,342.939,283731.90592,0.0
2025-08-20 02:05:00,826.91,829.34,826.91,828.28,533.433,1755655799999.0,441857.89408,3848.0,255.592,211685.46904,0.0
2025-08-20 02:10:00,828.27,829.98,828.23,829.93,624.412,1755656099999.0,517759.14262,3337.0,338.126,280424.81842,0.0
2025-08-20 02:15:00,829.94,830.43,829.42,830.08,541.036,1755656399999.0,448995.01501,4674.0,186.755,154984.38008,0.0
2025-08-20 02:20:00,830.08,830.73,829.8,830.68,401.237,1755656699999.0,333158.07998,3174.0,238.758,198249.19131,0.0
2025-08-20 02:25:00,830.67,831.2,829.75,830.36,442.547,1755656999999.0,367501.67246,3069.0,147.701,122655.20777,0.0
2025-08-20 02:30:00,830.36,830.43,829.26,829.33,740.773,1755657299999.0,614797.80846,3197.0,185.242,153732.15461,0.0
2025-08-20 02:35:00,829.34,830.22,829.0,829.1,342.046,1755657599999.0,283781.19982,2482.0,122.618,101730.12241,0.0
2025-08-20 02:40:00,829.1,830.32,828.8,830.11,269.816,1755657899999.0,223774.25212,1763.0,200.065,165918.08615,0.0
2025-08-20 02:45:00,830.1,830.56,829.63,830.1,484.114,1755658199999.0,401924.51328,2073.0,215.488,178903.20294,0.0
2025-08-20 02:50:00,830.1,831.0,830.0,830.6,191.365,1755658499999.0,158926.95677,1269.0,105.368,87505.08007,0.0
2025-08-20 02:55:00,830.6,831.16,830.21,830.41,559.974,1755658799999.0,465199.62553,2948.0,331.505,275404.1854,0.0
2025-08-20 03:00:00,830.4,831.35,830.2,831.3,219.905,1755659099999.0,182718.38578,3066.0,126.701,105282.16296,0.0
2025-08-20 03:05:00,831.3,831.34,830.0,831.17,390.876,1755659399999.0,324795.96742,3544.0,221.956,184439.69272,0.0
2025-08-20 03:10:00,831.17,831.35,829.94,829.97,296.589,1755659699999.0,246332.89941,2664.0,148.309,123179.60736,0.0
2025-08-20 03:15:00,829.97,831.43,829.3,831.43,425.404,1755659999999.0,353193.67349,3220.0,226.299,187921.44928,0.0
2025-08-20 03:20:00,831.43,833.25,831.43,833.17,831.472,1755660299999.0,692146.15734,3035.0,441.862,367737.3617,0.0
2025-08-20 03:25:00,833.16,834.81,833.0,834.81,730.781,1755660599999.0,609417.86344,3301.0,392.703,327530.33711,0.0
2025-08-20 03:30:00,834.8,837.11,834.62,836.86,1872.198,1755660899999.0,1565475.57024,7032.0,1170.012,978292.81239,0.0
2025-08-20 03:35:00,836.86,836.99,835.35,835.96,1441.858,1755661199999.0,1205661.82889,5702.0,516.807,432077.4149,0.0
2025-08-20 03:40:00,835.96,836.77,835.3,835.59,544.268,1755661499999.0,455084.87849,5146.0,174.092,145545.16891,0.0
2025-08-20 03:45:00,835.59,836.37,835.4,836.37,517.613,1755661799999.0,432618.52558,3234.0,336.383,281127.60716,0.0
2025-08-20 03:50:00,836.37,836.5,835.53,836.26,244.741,1755662099999.0,204618.37112,2403.0,70.282,58758.59676,0.0
2025-08-20 03:55:00,836.26,836.8,836.08,836.55,371.776,1755662399999.0,310981.62148,1911.0,256.374,214448.44875,0.0
2025-08-20 04:00:00,836.55,837.11,836.0,836.47,1704.753,1755662699999.0,1426864.17717,3270.0,1402.299,1173787.15934,0.0
2025-08-20 04:05:00,836.47,837.09,836.08,836.99,328.529,1755662999999.0,274859.21506,2861.0,176.251,147452.34728,0.0
2025-08-20 04:10:00,836.99,836.99,836.0,836.04,216.119,1755663299999.0,180783.05422,1783.0,63.475,53094.2516,0.0
2025-08-20 04:15:00,836.04,837.0,835.7,836.9,241.245,1755663599999.0,201774.38418,2094.0,111.606,93343.41462,0.0
2025-08-20 04:20:00,836.91,836.91,836.5,836.8,276.207,1755663899999.0,231114.70785,1701.0,111.542,93327.03793,0.0
2025-08-20 04:25:00,836.8,837.11,836.38,836.43,1621.443,1755664199999.0,1357253.21613,1712.0,1355.939,1135043.69331,0.0
2025-08-20 04:30:00,836.43,837.11,836.43,836.93,1710.133,1755664499999.0,1431480.50868,3492.0,1057.893,885540.55328,0.0
2025-08-20 04:35:00,836.93,836.93,834.6,834.75,610.085,1755664799999.0,509875.08446,4561.0,269.846,225504.13323,0.0
2025-08-20 04:40:00,834.75,835.7,834.55,835.39,301.33,1755665099999.0,251638.82001,3733.0,136.821,114266.14913,0.0
2025-08-20 04:45:00,835.39,835.7,835.03,835.26,163.826,1755665399999.0,136866.86649,2010.0,68.598,57308.60399,0.0
2025-08-20 04:50:00,835.26,836.51,835.25,835.91,311.759,1755665699999.0,260677.99669,2458.0,208.25,174125.31022,0.0
2025-08-20 04:55:00,835.9,836.03,835.76,835.85,114.953,1755665999999.0,96087.67347,1253.0,41.884,35009.98982,0.0
2025-08-20 05:00:00,835.85,836.28,835.8,835.91,268.409,1755666299999.0,224375.83755,1884.0,142.416,119048.73729,0.0
2025-08-20 05:05:00,835.92,836.16,835.5,835.5,162.089,1755666599999.0,135474.97973,1560.0,49.855,41670.52948,0.0
2025-08-20 05:10:00,835.51,835.51,834.44,834.44,159.59,1755666899999.0,133242.43062,2246.0,43.07,35958.65129,0.0
2025-08-20 05:15:00,834.44,834.76,833.99,834.18,229.381,1755667199999.0,191378.88391,3122.0,42.613,35554.98986,0.0
2025-08-20 05:20:00,834.19,834.6,833.79,834.59,406.957,1755667499999.0,339434.03633,1394.0,225.02,187691.16557,0.0
2025-08-20 05:25:00,834.59,834.8,834.59,834.63,75.659,1755667799999.0,63152.17873,746.0,37.288,31123.11838,0.0
2025-08-20 05:30:00,834.62,834.65,834.02,834.65,92.236,1755668099999.0,76950.44124,2137.0,54.458,45432.43117,0.0
2025-08-20 05:35:00,834.64,834.73,834.32,834.41,142.534,1755668399999.0,118960.76174,1478.0,53.145,44355.39224,0.0
2025-08-20 05:40:00,834.41,834.63,834.02,834.05,186.919,1755668699999.0,155955.86471,1155.0,58.902,49150.77996,0.0
2025-08-20 05:45:00,834.05,834.05,833.4,833.65,206.595,1755668999999.0,172236.2353,1563.0,57.668,48077.4443,0.0
2025-08-20 05:50:00,833.65,833.84,833.4,833.65,335.467,1755669299999.0,279655.60699,1708.0,128.384,107026.58956,0.0
2025-08-20 05:55:00,833.66,834.57,832.42,834.33,1689.94,1755669599999.0,1408539.90676,2351.0,684.768,570958.23751,0.0
2025-08-20 06:00:00,834.32,834.76,833.81,834.59,463.571,1755669899999.0,386812.59765,2500.0,279.826,233485.87775,0.0
2025-08-20 06:05:00,834.59,834.7,833.7,833.87,300.981,1755670199999.0,251088.00182,2340.0,119.121,99365.57882,0.0
2025-08-20 06:10:00,833.87,833.87,833.2,833.22,95.055,1755670499999.0,79220.43728,1334.0,49.78,41487.18836,0.0
2025-08-20 06:15:00,833.22,833.87,832.53,833.86,385.423,1755670799999.0,321184.95788,2238.0,183.618,152996.8962,0.0
2025-08-20 06:20:00,833.87,834.77,833.8,834.66,459.719,1755671099999.0,383556.63839,1917.0,407.443,339945.98256,0.0
2025-08-20 06:25:00,834.66,835.4,834.33,835.39,419.119,1755671399999.0,349791.20037,1748.0,252.921,211090.86551,0.0
2025-08-20 06:30:00,835.4,836.11,835.3,835.95,152.346,1755671699999.0,127319.95677,2018.0,103.409,86421.33438,0.0
2025-08-20 06:35:00,835.94,837.0,835.8,836.4,459.061,1755671999999.0,383982.69929,1830.0,172.738,144483.71266,0.0
2025-08-20 06:40:00,836.41,836.8,836.14,836.26,118.633,1755672299999.0,99224.76251,1414.0,54.664,45723.79104,0.0
2025-08-20 06:45:00,836.26,836.26,835.2,835.43,207.91,1755672599999.0,173742.72472,1821.0,107.911,90165.88395,0.0
2025-08-20 06:50:00,835.42,836.11,835.42,836.1,249.235,1755672899999.0,208321.49261,1599.0,92.923,77664.37197,0.0
2025-08-20 06:55:00,836.11,836.65,836.1,836.38,288.005,1755673199999.0,240885.50913,1395.0,248.37,207736.63244,0.0
2025-08-20 07:00:00,836.38,837.11,836.38,836.68,1485.853,1755673499999.0,1243735.27334,2612.0,1294.738,1083793.66897,0.0
2025-08-20 07:05:00,836.68,837.1,836.06,837.1,296.167,1755673799999.0,247827.98255,2193.0,115.69,96803.80622,0.0
2025-08-20 07:10:00,837.09,837.11,836.8,836.87,580.155,1755674099999.0,485599.7018,1895.0,331.586,277544.26718,0.0
2025-08-20 07:15:00,836.86,837.32,836.78,836.94,3290.821,1755674399999.0,2754819.35912,4246.0,2670.993,2235974.86651,0.0
2025-08-20 07:20:00,836.94,836.94,836.16,836.29,265.554,1755674699999.0,222153.53678,2743.0,86.707,72539.36317,0.0
2025-08-20 07:25:00,836.29,836.4,835.94,836.04,229.33,1755674999999.0,191762.6764,1878.0,140.448,117440.756,0.0
2025-08-20 07:30:00,836.04,836.05,834.95,835.24,425.448,1755675299999.0,355389.51104,3247.0,120.996,101094.73102,0.0
2025-08-20 07:35:00,835.24,835.24,834.53,835.0,226.691,1755675599999.0,189257.58354,1676.0,114.568,95646.7794,0.0
2025-08-20 07:40:00,834.99,835.78,834.9,834.96,175.5,1755675899999.0,146608.26537,1984.0,109.956,91854.2996,0.0
2025-08-20 07:45:00,834.97,835.74,834.6,835.39,274.118,1755676199999.0,228973.49205,1903.0,91.787,76656.49059,0.0
2025-08-20 07:50:00,835.39,835.5,834.2,834.54,317.716,1755676499999.0,265228.48567,1724.0,101.691,84881.24622,0.0
2025-08-20 07:55:00,834.53,834.57,833.58,834.35,520.642,1755676799999.0,434249.06718,2192.0,251.603,209858.46053,0.0
2025-08-20 08:00:00,834.36,834.79,833.82,834.79,906.301,1755677099999.0,756425.29007,2374.0,710.636,593154.95887,0.0
2025-08-20 08:05:00,834.79,834.79,833.15,833.21,1890.697,1755677399999.0,1576467.63703,2955.0,1105.027,921298.84932,0.0
2025-08-20 08:10:00,833.2,833.41,833.16,833.26,2625.267,1755677699999.0,2187885.39312,3547.0,2153.891,1795054.39365,0.0
2025-08-20 08:15:00,833.26,833.41,832.73,833.34,2933.273,1755677999999.0,2444268.13178,4498.0,2253.119,1877560.77459,0.0
2025-08-20 08:20:00,833.34,833.41,832.83,833.38,1246.17,1755678299999.0,1038479.31578,3242.0,908.103,756776.19827,0.0
2025-08-20 08:25:00,833.38,834.01,833.3,834.01,2497.781,1755678599999.0,2081975.4139,2584.0,2304.454,1920851.78923,0.0
