Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
2025-08-19 18:55:00,2.9093,2.912,2.9026,2.9026,367273.9,1755629999999.0,1067602.88372,8049.0,141421.7,411077.78267,0.0
2025-08-19 19:00:00,2.9025,2.9025,2.889,2.8917,1369417.1,1755630299999.0,3961761.70138,15927.0,553486.7,1601480.54031,0.0
2025-08-19 19:05:00,2.8918,2.898,2.8837,2.8873,1094396.5,1755630599999.0,3160876.78756,12573.0,641736.2,1853366.05732,0.0
2025-08-19 19:10:00,2.8873,2.8887,2.8809,2.8874,1130408.7,1755630899999.0,3259282.99748,12571.0,353070.7,1018190.7148,0.0
2025-08-19 19:15:00,2.8874,2.8946,2.8817,2.8945,678089.0,1755631199999.0,1956513.87762,12575.0,414188.1,1195109.34834,0.0
2025-08-19 19:20:00,2.8945,2.9106,2.8942,2.9106,539879.9,1755631499999.0,1566633.79403,9732.0,362791.1,1052622.89875,0.0
2025-08-19 19:25:00,2.9107,2.9192,2.9107,2.9158,900851.5,1755631799999.0,2626084.90476,9977.0,717450.6,2091364.89682,0.0
2025-08-19 19:30:00,2.9157,2.9184,2.908,2.9125,514566.0,1755632099999.0,1498199.91741,9380.0,195552.0,569485.27095,0.0
2025-08-19 19:35:00,2.9126,2.9188,2.9121,2.9143,208986.9,1755632399999.0,609272.01895,6180.0,132309.3,385713.06707,0.0
2025-08-19 19:40:00,2.9143,2.9168,2.9106,2.9113,359858.3,1755632699999.0,1048607.08685,4956.0,268411.2,782144.3853,0.0
2025-08-19 19:45:00,2.9113,2.9134,2.901,2.9021,426379.0,1755632999999.0,1239213.85178,4746.0,323807.3,941130.40788,0.0
2025-08-19 19:50:00,2.9021,2.9022,2.8905,2.8908,563791.0,1755633299999.0,1632692.96629,7051.0,304237.9,880876.05117,0.0
2025-08-19 19:55:00,2.8908,2.8997,2.8709,2.8768,2101979.9,1755633599999.0,6054845.08454,23871.0,1073909.4,3094013.51142,0.0
2025-08-19 20:00:00,2.8767,2.8855,2.8736,2.8827,977218.0,1755633899999.0,2814156.73041,15308.0,585964.9,1687462.32827,0.0
2025-08-19 20:05:00,2.8828,2.8853,2.8735,2.8747,535896.8,1755634199999.0,1541923.11689,11022.0,316449.7,910521.06542,0.0
2025-08-19 20:10:00,2.8747,2.8791,2.8713,2.8767,633771.3,1755634499999.0,1821710.96692,12248.0,372232.8,1069783.71841,0.0
2025-08-19 20:15:00,2.8767,2.8838,2.8747,2.883,736177.7,1755634799999.0,2119965.59449,11760.0,429760.3,1237561.80154,0.0
2025-08-19 20:20:00,2.883,2.8908,2.8824,2.887,367450.6,1755635099999.0,1060687.77307,9262.0,225829.8,651832.54487,0.0
2025-08-19 20:25:00,2.887,2.8945,2.8869,2.8913,382513.5,1755635399999.0,1105407.14335,7582.0,239691.2,692596.22637,0.0
2025-08-19 20:30:00,2.8912,2.8994,2.8912,2.8967,295132.3,1755635699999.0,854715.41978,7226.0,170433.9,493568.19361,0.0
2025-08-19 20:35:00,2.8966,2.8987,2.8958,2.8972,233485.8,1755635999999.0,676462.90054,4672.0,171653.4,497306.47109,0.0
2025-08-19 20:40:00,2.8973,2.9031,2.897,2.9017,414751.6,1755636299999.0,1203107.93679,4408.0,277012.7,803497.42046,0.0
2025-08-19 20:45:00,2.9017,2.9064,2.9006,2.9043,311959.9,1755636599999.0,905852.33107,4039.0,237176.4,688673.254,0.0
2025-08-19 20:50:00,2.9042,2.9042,2.8988,2.9024,253903.9,1755636899999.0,736624.03364,4759.0,128562.8,372972.93629,0.0
2025-08-19 20:55:00,2.9024,2.9053,2.9005,2.9033,557373.0,1755637199999.0,1618030.10469,6453.0,418166.1,1213868.53521,0.0
2025-08-19 21:00:00,2.9032,2.904,2.9002,2.9034,237093.6,1755637499999.0,688114.35505,4610.0,170505.0,494842.63915,0.0
2025-08-19 21:05:00,2.9034,2.9049,2.893,2.893,1154932.5,1755637799999.0,3349136.07197,9059.0,234060.6,678653.50011,0.0
2025-08-19 21:10:00,2.8931,2.8952,2.8881,2.893,1921084.6,1755638099999.0,5553786.01827,12476.0,468472.8,1355038.7647,0.0
2025-08-19 21:15:00,2.893,2.8988,2.8846,2.8856,770722.9,1755638399999.0,2228446.98728,13094.0,328977.6,951402.67436,0.0
2025-08-19 21:20:00,2.8856,2.8876,2.8781,2.8802,568148.7,1755638699999.0,1637008.84623,11028.0,338256.0,974609.62398,0.0
2025-08-19 21:25:00,2.8802,2.8918,2.8744,2.8915,641053.5,1755638999999.0,1846764.95993,9806.0,345755.0,996161.49214,0.0
2025-08-19 21:30:00,2.8915,2.8928,2.8876,2.8891,453580.1,1755639299999.0,1310724.89789,4423.0,201233.8,581431.41305,0.0
2025-08-19 21:35:00,2.8891,2.8922,2.8891,2.8904,241151.3,1755639599999.0,697130.09338,2690.0,124597.8,360170.26714,0.0
2025-08-19 21:40:00,2.8903,2.8977,2.8886,2.8962,913302.7,1755639899999.0,2642196.92793,4360.0,555439.4,1607350.53896,0.0
2025-08-19 21:45:00,2.8962,2.9,2.894,2.895,202498.6,1755640199999.0,586876.00236,2626.0,160036.3,463823.27312,0.0
2025-08-19 21:50:00,2.895,2.8983,2.8949,2.897,73858.6,1755640499999.0,213976.18836,1355.0,42265.7,122438.09331,0.0
2025-08-19 21:55:00,2.8971,2.8978,2.8932,2.8966,157311.3,1755640799999.0,455573.38261,3166.0,79589.9,230495.97066,0.0
2025-08-19 22:00:00,2.8965,2.8966,2.8829,2.8895,531915.2,1755641099999.0,1535854.19845,18043.0,162374.1,468881.49168,0.0
2025-08-19 22:05:00,2.8894,2.8904,2.8849,2.89,329108.4,1755641399999.0,950288.70544,6644.0,204101.9,589290.10737,0.0
2025-08-19 22:10:00,2.89,2.8912,2.8829,2.888,326426.2,1755641699999.0,942362.09151,5106.0,223727.9,645819.06967,0.0
2025-08-19 22:15:00,2.8879,2.8908,2.8846,2.8868,227925.4,1755641999999.0,658269.34711,4918.0,139898.9,404029.8478,0.0
2025-08-19 22:20:00,2.8868,2.8949,2.8846,2.8945,333576.4,1755642299999.0,964017.22095,6185.0,198987.9,575001.20659,0.0
2025-08-19 22:25:00,2.8945,2.8949,2.8908,2.8928,168540.9,1755642599999.0,487561.79002,3776.0,100520.7,290758.90171,0.0
2025-08-19 22:30:00,2.8928,2.8984,2.8914,2.8982,174217.3,1755642899999.0,504245.42738,3909.0,105868.8,306444.40488,0.0
2025-08-19 22:35:00,2.8981,2.8981,2.8922,2.8964,130807.7,1755643199999.0,378827.91319,3872.0,64697.6,187356.35834,0.0
2025-08-19 22:40:00,2.8964,2.9013,2.8944,2.8977,436051.6,1755643499999.0,1263937.60743,4234.0,270659.1,784633.90796,0.0
2025-08-19 22:45:00,2.8976,2.8985,2.8892,2.8909,149478.9,1755643799999.0,432595.38403,5002.0,59890.1,173277.80333,0.0
2025-08-19 22:50:00,2.8909,2.895,2.8901,2.8939,121321.7,1755644099999.0,350971.35957,4832.0,59467.3,172020.91862,0.0
2025-08-19 22:55:00,2.8938,2.8969,2.8911,2.8927,158874.7,1755644399999.0,460039.90883,2962.0,56593.3,163839.74173,0.0
2025-08-19 23:00:00,2.8926,2.894,2.8874,2.8885,247262.7,1755644699999.0,714390.32907,4399.0,135632.9,391853.576,0.0
2025-08-19 23:05:00,2.8886,2.8915,2.8875,2.888,197041.6,1755644999999.0,569207.97183,4371.0,112813.9,325899.59076,0.0
2025-08-19 23:10:00,2.8881,2.8884,2.8825,2.8873,464133.9,1755645299999.0,1338957.63415,4865.0,314733.2,907878.45425,0.0
2025-08-19 23:15:00,2.8874,2.8881,2.8769,2.8772,349865.5,1755645599999.0,1008462.16809,9028.0,151466.0,436687.72957,0.0
2025-08-19 23:20:00,2.8773,2.8823,2.8654,2.8687,1126240.8,1755645899999.0,3235784.4794,12256.0,407795.0,1171464.40848,0.0
2025-08-19 23:25:00,2.8687,2.8737,2.8623,2.8657,809297.5,1755646199999.0,2319903.1427,7364.0,399648.8,1145572.31124,0.0
2025-08-19 23:30:00,2.8657,2.8754,2.8631,2.8749,629813.2,1755646499999.0,1806142.07375,9913.0,274401.4,786899.89754,0.0
2025-08-19 23:35:00,2.8748,2.8807,2.8625,2.8653,1384389.1,1755646799999.0,3978723.62171,12360.0,889329.2,2557052.20853,0.0
2025-08-19 23:40:00,2.8652,2.8701,2.8624,2.8701,584330.8,1755647099999.0,1674726.74499,8853.0,254433.2,729218.94853,0.0
2025-08-19 23:45:00,2.8701,2.8713,2.8614,2.8633,1216698.2,1755647399999.0,3485764.18187,10458.0,834057.9,2389403.18642,0.0
2025-08-19 23:50:00,2.8634,2.8654,2.8524,2.8571,1260407.9,1755647699999.0,3601868.41167,12719.0,564836.4,1613425.97843,0.0
2025-08-19 23:55:00,2.857,2.861,2.8488,2.8608,1634355.2,1755647999999.0,4662312.23726,17837.0,577137.6,1646760.00299,0.0
2025-08-20 00:00:00,2.8608,2.8787,2.8601,2.8783,1011387.7,1755648299999.0,2901701.88934,12887.0,616301.5,1768482.71074,0.0
2025-08-20 00:05:00,2.8783,2.8842,2.8745,2.8752,762103.9,1755648599999.0,2195003.8061,9909.0,411840.7,1186169.48023,0.0
2025-08-20 00:10:00,2.8752,2.8822,2.8744,2.8783,376162.7,1755648899999.0,1082702.29433,7714.0,235280.8,677145.85239,0.0
2025-08-20 00:15:00,2.8783,2.8879,2.8778,2.8807,614519.5,1755649199999.0,1772537.93755,7724.0,422888.9,1219746.48009,0.0
2025-08-20 00:20:00,2.8807,2.8848,2.8747,2.8747,533488.0,1755649499999.0,1536734.41499,5344.0,337517.2,972285.37993,0.0
2025-08-20 00:25:00,2.8747,2.8747,2.867,2.8737,731904.2,1755649799999.0,2100696.35979,6869.0,331506.1,951677.89651,0.0
2025-08-20 00:30:00,2.8738,2.8793,2.8717,2.8753,511803.0,1755650099999.0,1471176.69165,7445.0,328612.7,944648.60087,0.0
2025-08-20 00:35:00,2.8752,2.8854,2.8746,2.8852,580824.2,1755650399999.0,1673281.46147,7602.0,379731.8,1093956.78442,0.0
2025-08-20 00:40:00,2.8852,2.8875,2.8816,2.8851,627316.7,1755650699999.0,1809319.36763,5471.0,519670.3,1498766.59263,0.0
2025-08-20 00:45:00,2.885,2.8888,2.8829,2.8844,482937.8,1755650999999.0,1393436.1709,5991.0,350114.0,1010151.84481,0.0
2025-08-20 00:50:00,2.8845,2.8856,2.8792,2.8794,336885.0,1755651299999.0,971000.16492,3770.0,211277.7,608992.63556,0.0
2025-08-20 00:55:00,2.8794,2.8831,2.8779,2.8788,313527.1,1755651599999.0,903265.96174,3370.0,237643.3,684662.98129,0.0
2025-08-20 01:00:00,2.8789,2.8889,2.8786,2.8886,370865.3,1755651899999.0,1070171.88651,4568.0,275369.4,794681.39722,0.0
2025-08-20 01:05:00,2.8886,2.8914,2.8793,2.8804,382559.1,1755652199999.0,1104564.38512,5075.0,202460.6,584704.66331,0.0
2025-08-20 01:10:00,2.8803,2.8803,2.8757,2.878,395974.6,1755652499999.0,1139423.64921,4332.0,170848.6,491589.79762,0.0
2025-08-20 01:15:00,2.878,2.8789,2.8723,2.8775,269236.9,1755652799999.0,774222.93943,4003.0,159480.2,458591.77742,0.0
2025-08-20 01:20:00,2.8775,2.8887,2.876,2.8785,306349.6,1755653099999.0,883452.03377,5175.0,186119.0,536629.64599,0.0
2025-08-20 01:25:00,2.8785,2.8796,2.8715,2.8722,292417.0,1755653399999.0,840685.14771,5004.0,167384.3,481160.93436,0.0
2025-08-20 01:30:00,2.8723,2.8734,2.863,2.8664,1380645.5,1755653699999.0,3957883.3377,13591.0,584750.9,1676500.47062,0.0
2025-08-20 01:35:00,2.8665,2.8689,2.8492,2.8548,962848.6,1755653999999.0,2750913.4599,11810.0,524869.7,1499348.43983,0.0
2025-08-20 01:40:00,2.8549,2.8583,2.8514,2.8564,425293.9,1755654299999.0,1214071.52101,9743.0,192535.5,549647.23004,0.0
2025-08-20 01:45:00,2.8565,2.8729,2.8562,2.8722,682073.8,1755654599999.0,1951193.49507,9240.0,451962.8,1292721.62133,0.0
2025-08-20 01:50:00,2.8721,2.8858,2.8719,2.8826,688570.1,1755654899999.0,1983849.34093,13815.0,366033.0,1054587.44031,0.0
2025-08-20 01:55:00,2.8825,2.8871,2.8803,2.8852,589964.5,1755655199999.0,1701782.21329,7439.0,362771.1,1046337.73831,0.0
2025-08-20 02:00:00,2.8852,2.8868,2.8781,2.8796,533785.6,1755655499999.0,1538645.67255,7562.0,282629.0,814627.5186,0.0
2025-08-20 02:05:00,2.8796,2.8931,2.8796,2.8858,439482.2,1755655799999.0,1268835.52705,7412.0,269574.5,778378.0032,0.0
2025-08-20 02:10:00,2.8858,2.8929,2.8854,2.8918,428019.0,1755656099999.0,1236922.61476,4541.0,307105.7,887560.27267,0.0
2025-08-20 02:15:00,2.8917,2.8935,2.8892,2.8918,408344.9,1755656399999.0,1180608.0946,4351.0,255343.9,738229.61309,0.0
2025-08-20 02:20:00,2.8918,2.8938,2.8891,2.8925,226918.0,1755656699999.0,656189.34553,3863.0,149030.6,430939.03228,0.0
2025-08-20 02:25:00,2.8925,2.8936,2.8897,2.8913,223308.6,1755656999999.0,645678.91939,2739.0,150499.0,435165.33207,0.0
2025-08-20 02:30:00,2.8914,2.8928,2.8868,2.8868,438987.3,1755657299999.0,1268818.48785,4056.0,230858.6,667204.57204,0.0
2025-08-20 02:35:00,2.8869,2.8918,2.8869,2.8904,270043.8,1755657599999.0,780448.06011,4337.0,178864.1,516910.90168,0.0
2025-08-20 02:40:00,2.8903,2.8928,2.8873,2.8924,244836.3,1755657899999.0,707612.39436,2872.0,160816.0,464757.50642,0.0
2025-08-20 02:45:00,2.8924,2.8936,2.8893,2.8916,307700.9,1755658199999.0,889833.17108,3720.0,168316.6,486697.92913,0.0
2025-08-20 02:50:00,2.8915,2.8915,2.8875,2.888,276087.4,1755658499999.0,797794.71422,3063.0,141815.4,409702.78905,0.0
2025-08-20 02:55:00,2.888,2.8884,2.8841,2.885,393615.6,1755658799999.0,1136139.6732,3661.0,187444.5,541046.10103,0.0
2025-08-20 03:00:00,2.885,2.8931,2.8838,2.8911,884102.7,1755659099999.0,2553056.82434,4275.0,736583.7,2126772.22383,0.0
2025-08-20 03:05:00,2.8912,2.8935,2.8859,2.8907,465529.8,1755659399999.0,1345425.41295,5026.0,219484.4,634291.75352,0.0
2025-08-20 03:10:00,2.8906,2.8907,2.8831,2.884,273891.3,1755659699999.0,790536.49189,4476.0,117374.0,338728.17994,0.0
2025-08-20 03:15:00,2.884,2.8883,2.8818,2.8883,175365.0,1755659999999.0,505788.2862,3932.0,141473.6,408048.87865,0.0
2025-08-20 03:20:00,2.8883,2.8915,2.8859,2.8902,265767.2,1755660299999.0,767764.35141,4164.0,161974.5,467890.28315,0.0
2025-08-20 03:25:00,2.8902,2.8943,2.8886,2.8943,223527.8,1755660599999.0,646282.89015,2611.0,152440.1,440744.92756,0.0
2025-08-20 03:30:00,2.8943,2.9,2.8934,2.8991,295404.3,1755660899999.0,855789.12556,3963.0,229214.2,664005.79254,0.0
2025-08-20 03:35:00,2.8991,2.8991,2.8898,2.8917,307828.7,1755661199999.0,890519.92485,3298.0,144689.6,418576.1596,0.0
2025-08-20 03:40:00,2.8917,2.8923,2.8836,2.8859,291737.7,1755661499999.0,842060.56422,3080.0,177650.8,512715.87921,0.0
2025-08-20 03:45:00,2.8859,2.8864,2.8834,2.8862,193356.1,1755661799999.0,557746.06574,2244.0,123674.1,356729.09174,0.0
2025-08-20 03:50:00,2.8862,2.8888,2.8862,2.8888,232689.6,1755662099999.0,671813.55654,2720.0,123801.1,357416.32602,0.0
2025-08-20 03:55:00,2.8887,2.8898,2.8864,2.8872,223560.8,1755662399999.0,645674.39035,2531.0,167579.2,483957.7748,0.0
2025-08-20 04:00:00,2.8872,2.895,2.8867,2.8912,335877.6,1755662699999.0,971239.01032,3261.0,254967.5,737222.88322,0.0
2025-08-20 04:05:00,2.8911,2.8961,2.8895,2.8952,427820.2,1755662999999.0,1238067.66272,2599.0,317171.2,917862.068,0.0
2025-08-20 04:10:00,2.8952,2.8952,2.891,2.8928,236921.9,1755663299999.0,685298.12362,1765.0,153437.6,443785.31151,0.0
2025-08-20 04:15:00,2.8928,2.8979,2.8912,2.8964,408201.3,1755663599999.0,1181731.65708,3489.0,325557.4,942412.74975,0.0
2025-08-20 04:20:00,2.8963,2.8963,2.8924,2.8928,219851.0,1755663899999.0,636200.67902,1541.0,125700.4,363715.265,0.0
2025-08-20 04:25:00,2.8928,2.8971,2.892,2.8965,227329.6,1755664199999.0,658031.60431,2151.0,155000.1,448612.77171,0.0
2025-08-20 04:30:00,2.8965,2.9013,2.8962,2.8999,543777.2,1755664499999.0,1576234.43271,3007.0,326278.8,945654.426,0.0
2025-08-20 04:35:00,2.8998,2.901,2.8907,2.8914,828620.9,1755664799999.0,2400402.46592,4117.0,399077.2,1156059.2792,0.0
2025-08-20 04:40:00,2.8914,2.8941,2.8898,2.8922,343482.2,1755665099999.0,993124.21226,2801.0,200241.8,578983.65984,0.0
2025-08-20 04:45:00,2.8922,2.8947,2.8918,2.8947,574868.3,1755665399999.0,1662919.11687,3098.0,461374.7,1334619.05558,0.0
2025-08-20 04:50:00,2.8947,2.9005,2.8945,2.899,430841.7,1755665699999.0,1248618.95791,3459.0,326769.5,946974.13966,0.0
2025-08-20 04:55:00,2.8991,2.9003,2.8978,2.8991,291822.7,1755665999999.0,846081.9777,2472.0,191340.7,554750.41054,0.0
2025-08-20 05:00:00,2.8991,2.9005,2.8976,2.8989,321384.8,1755666299999.0,931671.5022,2448.0,255910.8,741862.67151,0.0
2025-08-20 05:05:00,2.8988,2.8992,2.8944,2.8946,195295.7,1755666599999.0,565526.76907,2019.0,130999.1,379334.81729,0.0
2025-08-20 05:10:00,2.8946,2.8952,2.8933,2.8941,163470.7,1755666899999.0,473059.43503,1256.0,92766.4,268454.21922,0.0
2025-08-20 05:15:00,2.894,2.896,2.8891,2.8892,255557.9,1755667199999.0,739126.42754,2101.0,124975.0,361606.01178,0.0
2025-08-20 05:20:00,2.8891,2.8937,2.8882,2.8934,247978.9,1755667499999.0,716977.01026,2615.0,157672.6,455812.59357,0.0
2025-08-20 05:25:00,2.8935,2.8948,2.8921,2.8948,225744.9,1755667799999.0,653245.4792,2001.0,170949.5,494689.18831,0.0
2025-08-20 05:30:00,2.8948,2.8967,2.8926,2.8967,293477.3,1755668099999.0,849279.45025,2849.0,187143.9,541548.82787,0.0
2025-08-20 05:35:00,2.8967,2.8985,2.8942,2.8967,268535.9,1755668399999.0,777825.69603,2422.0,183723.7,532145.12238,0.0
2025-08-20 05:40:00,2.8967,2.8982,2.8953,2.8969,147949.6,1755668699999.0,428581.80476,1532.0,83600.3,242178.58439,0.0
2025-08-20 05:45:00,2.8969,2.8983,2.8957,2.8977,146918.4,1755668999999.0,425624.51316,1601.0,108915.3,315525.52449,0.0
2025-08-20 05:50:00,2.8978,2.8996,2.897,2.899,219018.2,1755669299999.0,634787.23306,1318.0,149024.4,431918.91683,0.0
2025-08-20 05:55:00,2.8991,2.9007,2.8985,2.9003,262669.3,1755669599999.0,761674.30668,1895.0,139744.4,405211.43331,0.0
2025-08-20 06:00:00,2.9002,2.9002,2.8902,2.8905,737611.6,1755669899999.0,2136510.8207,3112.0,240143.3,695219.73478,0.0
2025-08-20 06:05:00,2.8905,2.8908,2.8888,2.8895,200961.8,1755670199999.0,580731.85598,1629.0,126322.5,365040.8748,0.0
2025-08-20 06:10:00,2.8895,2.8895,2.8836,2.8837,250426.8,1755670499999.0,722579.30695,1822.0,155870.7,449725.61002,0.0
2025-08-20 06:15:00,2.8837,2.8848,2.8771,2.8841,550705.9,1755670799999.0,1586676.0273,4414.0,332810.4,958896.54344,0.0
2025-08-20 06:20:00,2.8841,2.8876,2.8829,2.8845,309077.0,1755671099999.0,891500.51151,5011.0,196568.9,566959.75995,0.0
2025-08-20 06:25:00,2.8845,2.8856,2.8818,2.8853,266661.5,1755671399999.0,768798.76796,3018.0,146124.5,421271.66425,0.0
2025-08-20 06:30:00,2.8853,2.8885,2.8831,2.8874,453980.9,1755671699999.0,1309779.33536,3610.0,165210.4,476713.46033,0.0
2025-08-20 06:35:00,2.8874,2.8906,2.8849,2.8904,235512.8,1755671999999.0,680194.92897,2676.0,145540.3,420339.93245,0.0
2025-08-20 06:40:00,2.8904,2.8929,2.8903,2.8912,279093.5,1755672299999.0,807083.14519,2846.0,160060.5,462838.56871,0.0
2025-08-20 06:45:00,2.8913,2.8913,2.8839,2.8844,327486.3,1755672599999.0,945313.81376,2595.0,190929.5,551003.203,0.0
2025-08-20 06:50:00,2.8845,2.8879,2.8844,2.8866,300067.9,1755672899999.0,866055.35961,2292.0,212316.3,612754.0213,0.0
2025-08-20 06:55:00,2.8866,2.8878,2.884,2.8851,232417.9,1755673199999.0,670769.63561,2579.0,142832.6,412211.54921,0.0
2025-08-20 07:00:00,2.8851,2.8913,2.8835,2.8874,400163.7,1755673499999.0,1155260.27093,4689.0,259370.5,748775.0617,0.0
