time,symbol,side,price,qty,stop_price,cash
2025-06-29 09:25:00,ETHUSDT,BUY,2448.73,0.815688132215475,2444.622,6109.277645508093
2025-06-29 11:45:00,BNBUSDT,BUY,650.46,3.0707499308181903,649.96,4109.281025508093
2025-06-29 14:20:00,BNBUSDT,STOP_SELL,649.7,3.0707499308181903,,6101.753669461603
2025-06-29 14:30:00,ETHUSDT,STOP_SELL,2442.23,0.815688132215475,,8091.26196916692
2025-06-29 17:35:00,BTCUSDT,STOP_SELL,107316.46,0.018591706613301066,,10083.864353284152
2025-06-29 22:00:00,SOLUSDT,BUY,152.07,13.134740579996055,151.535,8083.867733284153
2025-06-29 22:00:00,BNBUSDT,BUY,649.45,3.075525444606975,648.789,6083.871113284153
2025-06-29 22:00:00,ETHUSDT,BUY,2444.99,0.8169358565883706,2436.1119999999996,4083.874493284153
2025-06-30 03:00:00,SOLUSDT,SELL,152.16,13.134740579996055,,6079.858463171705
2025-06-30 08:20:00,BNBUSDT,SELL,653.14,3.075525444606975,,8085.995778766746
2025-06-30 08:25:00,ETHUSDT,SELL,2476.03,0.8169358565883706,,10106.123882759564
2025-06-30 15:25:00,SOLUSDT,BUY,155.39,12.854109016024198,154.13,8106.1272627595645
2025-06-30 16:00:00,BNBUSDT,BUY,655.55,3.046907177179468,654.035,6106.130642759565
2025-06-30 18:45:00,XRPUSDT,BUY,2.2278,465.09516807726624,1.7277999999999998,5068.644646596956
2025-06-30 22:45:00,SOLUSDT,SELL,155.23,12.854109016024198,,7061.394042809067
2025-06-30 23:45:00,BNBUSDT,SELL,656.91,3.046907177179468,,9060.335829638143
2025-07-01 00:00:00,XRPUSDT,SELL,2.2358,465.09516807726624,,10098.843788715472
2025-07-02 06:30:00,BNBUSDT,BUY,651.73,3.0647660841145874,651.23,8098.847168715472
2025-07-02 15:00:00,XRPUSDT,BUY,2.201,465.47061613594434,1.701,7073.014491526309
2025-07-02 15:00:00,SOLUSDT,BUY,150.3,13.28942115768463,149.519,5073.017871526309
2025-07-03 00:25:00,XRPUSDT,SELL,2.2319,465.47061613594434,,6110.551190651523
2025-07-03 00:30:00,BNBUSDT,SELL,658.71,3.0647660841145874,,8126.718828231196
2025-07-03 02:30:00,SOLUSDT,SELL,151.91,13.28942115768463,,10142.890361536585
2025-07-03 10:15:00,XRPUSDT,BUY,2.2791,466.57295663068294,1.7791000000000001,9078.141559726502
2025-07-03 13:30:00,ETHUSDT,BUY,2604.98,0.7667621248531659,2589.309,7078.144939726502
2025-07-03 15:00:00,ETHUSDT,STOP_SELL,2586.69,0.7667621248531659,,9058.94247176598
2025-07-03 16:00:00,XRPUSDT,SELL,2.2469,466.57295663068294,,10105.922402410333
2025-07-06 06:00:00,XRPUSDT,BUY,2.2221,464.87243051087535,1.7221000000000002,9071.586483635927
2025-07-06 12:30:00,SOLUSDT,BUY,148.3,13.468644639244774,147.8,7071.589863635927
2025-07-06 12:50:00,BNBUSDT,BUY,656.56,3.042220056049714,656.06,5071.593243635927
2025-07-06 19:35:00,XRPUSDT,SELL,2.2546,464.87243051087535,,6118.332093669368
2025-07-06 21:20:00,ETHUSDT,BUY,2557.87,0.7808840949696427,2553.805,4118.335473669368
2025-07-07 00:35:00,BNBUSDT,SELL,661.35,3.042220056049714,,6127.692143833558
2025-07-07 00:45:00,SOLUSDT,SELL,151.26,13.468644639244774,,8162.310884621151
2025-07-07 07:00:00,ETHUSDT,SELL,2565.56,0.7808840949696427,,10163.11145681317
2025-07-07 13:45:00,XRPUSDT,BUY,2.2899,467.50312701340584,1.7898999999999998,9091.18435023146
2025-07-07 18:35:00,XRPUSDT,SELL,2.2901,467.50312701340584,,10160.421443820336
2025-07-08 10:30:00,ETHUSDT,BUY,2565.0,0.7787134502923977,2560.583,8160.424823820336
2025-07-08 10:30:00,BTCUSDT,BUY,108670.69,0.018380301072901995,108584.682,6160.428203820336
2025-07-08 14:20:00,BTCUSDT,STOP_SELL,108409.78,0.018380301072901995,,8150.442213753065
2025-07-08 15:25:00,ETHUSDT,STOP_SELL,2559.88,0.7787134502923977,,10141.263764004292
2025-07-08 17:00:00,ETHUSDT,BUY,2581.01,0.7738830922778291,2573.1020000000003,8141.267144004292
2025-07-08 17:00:00,XRPUSDT,BUY,2.2955,466.4981331441974,1.7955,7069.028578967765
2025-07-09 00:40:00,XRPUSDT,SELL,2.3022,466.4981331441974,,8141.604417489574
2025-07-09 02:45:00,ETHUSDT,SELL,2604.55,0.7738830922778291,,10154.601323111405
2025-07-09 05:30:00,SOLUSDT,BUY,151.78,13.159836605613389,151.28,8154.604703111405
2025-07-09 10:00:00,XRPUSDT,BUY,2.339,467.5794082524671,1.839,7059.514698502211
2025-07-09 12:00:00,ETHUSDT,BUY,2628.84,0.7598028027571095,2623.4100000000003,5059.518078502211
2025-07-10 06:40:00,SOLUSDT,SELL,157.01,13.159836605613389,,7123.057930220488
2025-07-10 10:00:00,ETHUSDT,SELL,2774.89,0.7598028027571095,,9228.686249604018
2025-07-10 14:00:00,XRPUSDT,SELL,2.4235,467.5794082524671,,10360.391813199201
2025-07-10 16:00:00,BTCUSDT,BUY,111374.67,0.01793405987196191,111165.709,8360.395193199201
2025-07-10 16:15:00,ETHUSDT,BUY,2778.84,0.7187891350347627,2769.7090000000003,6360.398573199202
2025-07-10 16:15:00,XRPUSDT,BUY,2.4565,476.7396945582939,1.9565000000000001,5187.7650691391655
2025-07-11 12:25:00,ETHUSDT,SELL,2972.75,0.7187891350347627,,7321.76765579223
2025-07-11 16:15:00,BTCUSDT,SELL,116679.05,0.01793405987196191,,9411.576436506813
2025-07-11 17:15:00,BNBUSDT,BUY,694.49,2.876067329983153,691.855,7411.579816506814
2025-07-11 20:55:00,BNBUSDT,STOP_SELL,691.28,2.876067329983153,,9397.163022206536
2025-07-11 21:45:00,XRPUSDT,SELL,2.7353,476.7396945582939,,10699.493874819354
2025-07-12 15:05:00,XRPUSDT,BUY,2.736,492.1767182416903,2.236,9351.147799558648
2025-07-12 16:00:00,XRPUSDT,SELL,2.69,492.1767182416903,,10673.382029645105
2025-07-13 12:15:00,BTCUSDT,BUY,118119.06,0.016910056683485292,118024.071,8673.385409645105
2025-07-13 22:15:00,BTCUSDT,SELL,118353.78,0.016910056683485292,,10672.152758282797
2025-07-14 02:00:00,SOLUSDT,BUY,162.8,12.269041769041769,162.3,8672.156138282797
2025-07-14 02:20:00,BTCUSDT,BUY,119609.77,0.016699304747429915,119415.133,6672.159518282797
2025-07-14 03:00:00,XRPUSDT,BUY,2.8997,492.0131091483066,2.3997,5243.614408149076
2025-07-14 14:20:00,BTCUSDT,SELL,121425.96,0.016699304747429915,,7268.707470594934
2025-07-14 16:15:00,SOLUSDT,SELL,164.09,12.269041769041769,,9279.317339293952
2025-07-14 16:15:00,XRPUSDT,SELL,2.9496,492.0131091483066,,10728.67259161103
2025-07-15 13:00:00,ETHUSDT,BUY,3013.39,0.6628415173608462,2996.3869999999997,8728.67597161103
2025-07-15 14:20:00,ETHUSDT,SELL,3044.08,0.6628415173608462,,10743.795512390816
2025-07-15 23:00:00,ETHUSDT,BUY,3134.47,0.6372369172459779,3121.0649999999996,8743.798892390816
2025-07-15 23:00:00,SOLUSDT,BUY,163.83,12.191906244277604,163.20700000000002,6743.802272390816
2025-07-15 23:30:00,ETHUSDT,STOP_SELL,3121.06,0.6372369172459779,,8730.071414281727
2025-07-15 23:30:00,ETHUSDT,BUY,3121.06,0.639974880329119,3104.766,6730.074794281727
2025-07-16 02:15:00,SOLUSDT,STOP_SELL,162.8,12.191906244277604,,8712.336835812583
2025-07-16 04:10:00,ETHUSDT,STOP_SELL,3101.6,0.639974880329119,,10694.702494725901
2025-07-16 13:05:00,ETHUSDT,BUY,3180.35,0.6280440831983901,3168.571,8694.705874725902
2025-07-16 14:30:00,BNBUSDT,BUY,695.56,2.8716429926965326,693.764,6694.709254725902
2025-07-16 16:00:00,SOLUSDT,BUY,169.06,11.814740328877322,167.844,4694.712634725902
2025-07-17 02:40:00,SOLUSDT,SELL,171.0,11.814740328877322,,6712.406814188815
2025-07-17 02:45:00,ETHUSDT,SELL,3341.8,0.6280440831983901,,8808.476094388792
2025-07-17 05:15:00,XRPUSDT,BUY,3.083,498.66997778739596,2.583,7269.077933466277
2025-07-17 16:35:00,BNBUSDT,SELL,715.11,2.8716429926965326,,9319.948951166834
2025-07-17 18:15:00,BTCUSDT,BUY,119392.89,0.016729639428277515,119139.503,7319.9523311668345
2025-07-17 19:50:00,BTCUSDT,STOP_SELL,119118.48,0.016729639428277515,,9310.170898825783
2025-07-17 21:15:00,BTCUSDT,BUY,120482.29,0.016578370148840962,120136.78199999999,7310.174278825783
2025-07-17 22:25:00,BTCUSDT,STOP_SELL,120081.99,0.016578370148840962,,9298.349964473244
2025-07-18 00:30:00,SOLUSDT,BUY,177.96,11.223870532703978,176.85600000000002,7298.353344473244
2025-07-18 01:00:00,BNBUSDT,BUY,728.3,2.742551146505561,726.198,5298.356724473244
2025-07-18 07:15:00,XRPUSDT,SELL,3.5099,498.66997778739596,,7046.363113227679
